0.165806, 0.715585, 6.521e+06, 0.0174533, 0.0349066, 100000, 103636
0.165806, 0.715585, 6.621e+06, 0.0174533, 0.0349066, 100000, 103522
0.165806, 0.715585, 6.721e+06, 0.0174533, 0.0349066, 100000, 103412
0.165806, 0.715585, 6.821e+06, 0.0174533, 0.0349066, 100000, 99488.3
0.18326, 0.715585, 6.821e+06, 0.0174533, 0.0349066, 100000, 3819.52
0.18326, 0.715585, 6.921e+06, 0.0174533, 0.0349066, 100000, 103208
0.18326, 0.715585, 7.021e+06, 0.0174533, 0.0349066, 100000, 103113
0.18326, 0.715585, 7.121e+06, 0.0174533, 0.0349066, 100000, 103022
0.18326, 0.715585, 7.221e+06, 0.0174533, 0.0349066, 100000, 102936
0.18326, 0.715585, 7.321e+06, 0.0174533, 0.0349066, 100000, 74291.4
0.200713, 0.715585, 7.321e+06, 0.0174533, 0.0349066, 100000, 28561.2
0.200713, 0.715585, 7.421e+06, 0.0174533, 0.0349066, 100000, 102773
0.200713, 0.715585, 7.521e+06, 0.0174533, 0.0349066, 100000, 102697
0.165806, 0.750492, 6.521e+06, 0.0174533, 0.0349066, 100000, 87277
0.18326, 0.750492, 6.521e+06, 0.0174533, 0.0349066, 100000, 35307.6
0.18326, 0.750492, 6.621e+06, 0.0174533, 0.0349066, 100000, 121671
0.18326, 0.750492, 6.721e+06, 0.0174533, 0.0349066, 100000, 21216.9
0.200713, 0.750492, 6.721e+06, 0.0174533, 0.0349066, 100000, 99600.1
0.200713, 0.750492, 6.821e+06, 0.0174533, 0.0349066, 100000, 83894.2
0.218166, 0.750492, 6.821e+06, 0.0174533, 0.0349066, 100000, 36122.4
0.218166, 0.750492, 6.921e+06, 0.0174533, 0.0349066, 100000, 119266
0.218166, 0.750492, 7.021e+06, 0.0174533, 0.0349066, 100000, 33761.8
0.235619, 0.750492, 7.021e+06, 0.0174533, 0.0349066, 100000, 84797.5
0.235619, 0.750492, 7.121e+06, 0.0174533, 0.0349066, 100000, 23482.4
0.235619, 0.785398, 7.121e+06, 0.0174533, 0.0349066, 100000, 86911.6
0.253073, 0.785398, 7.121e+06, 0.0174533, 0.0349066, 100000, 7500.33
0.253073, 0.785398, 7.221e+06, 0.0174533, 0.0349066, 100000, 117267
0.253073, 0.785398, 7.321e+06, 0.0174533, 0.0349066, 100000, 76884.8
0.270526, 0.785398, 7.321e+06, 0.0174533, 0.0349066, 100000, 39789.9
0.270526, 0.785398, 7.421e+06, 0.0174533, 0.0349066, 100000, 116115
0.270526, 0.785398, 7.521e+06, 0.0174533, 0.0349066, 100000, 52663.9
0.287979, 0.785398, 7.521e+06, 0.0174533, 0.0349066, 100000, 62920.1
0.148353, 0.715585, 6.521e+06, 0.0174533, 0.0349066, 100000, 100786
0.148353, 0.715585, 6.621e+06, 0.0174533, 0.0349066, 100000, 100762
0.148353, 0.715585, 6.721e+06, 0.0174533, 0.0349066, 100000, 17875.9
0.148353, 0.750492, 6.721e+06, 0.0174533, 0.0349066, 100000, 82863.2
0.148353, 0.750492, 6.821e+06, 0.0174533, 0.0349066, 100000, 100717
0.148353, 0.750492, 6.921e+06, 0.0174533, 0.0349066, 100000, 100697
0.148353, 0.750492, 7.021e+06, 0.0174533, 0.0349066, 100000, 100677
0.148353, 0.750492, 7.121e+06, 0.0174533, 0.0349066, 100000, 100658
0.1309, 0.750492, 7.221e+06, 0.0174533, 0.0349066, 100000, 70479.1
0.148353, 0.750492, 7.221e+06, 0.0174533, 0.0349066, 100000, 30160.3
0.1309, 0.750492, 7.321e+06, 0.0174533, 0.0349066, 100000, 100622
0.1309, 0.750492, 7.421e+06, 0.0174533, 0.0349066, 100000, 100605
0.1309, 0.750492, 7.521e+06, 0.0174533, 0.0349066, 100000, 100589
0.148353, 0.715585, 6.521e+06, 0.0174533, 0.0349066, 100000, 103110
0.148353, 0.715585, 6.621e+06, 0.0174533, 0.0349066, 100000, 32448.2
0.1309, 0.750492, 6.621e+06, 0.0174533, 0.0349066, 100000, 5280.81
0.148353, 0.750492, 6.621e+06, 0.0174533, 0.0349066, 100000, 65283.8
0.1309, 0.750492, 6.721e+06, 0.0174533, 0.0349066, 100000, 102920
0.1309, 0.750492, 6.821e+06, 0.0174533, 0.0349066, 100000, 102831
0.1309, 0.750492, 6.921e+06, 0.0174533, 0.0349066, 100000, 102747
0.1309, 0.750492, 7.021e+06, 0.0174533, 0.0349066, 100000, 102666
0.113446, 0.750492, 7.121e+06, 0.0174533, 0.0349066, 100000, 76661.1
0.1309, 0.750492, 7.121e+06, 0.0174533, 0.0349066, 100000, 25927.5
0.113446, 0.750492, 7.221e+06, 0.0174533, 0.0349066, 100000, 102515
0.113446, 0.750492, 7.321e+06, 0.0174533, 0.0349066, 100000, 102444
0.113446, 0.750492, 7.421e+06, 0.0174533, 0.0349066, 100000, 102376
0.113446, 0.750492, 7.521e+06, 0.0174533, 0.0349066, 100000, 102311
0.148353, 0.820305, 6.521e+06, 0.0174533, 0.0349066, 100000, 58809.5
0.165806, 0.820305, 6.521e+06, 0.0174533, 0.0349066, 100000, 117818
0.1309, 0.785398, 6.621e+06, 0.0174533, 0.0349066, 100000, 53207.1
0.148353, 0.785398, 6.621e+06, 0.0174533, 0.0349066, 100000, 117279
0.148353, 0.820305, 6.621e+06, 0.0174533, 0.0349066, 100000, 780.904
0.113446, 0.785398, 6.721e+06, 0.0174533, 0.0349066, 100000, 30071.1
0.1309, 0.785398, 6.721e+06, 0.0174533, 0.0349066, 100000, 136504
0.113446, 0.750492, 6.821e+06, 0.0174533, 0.0349066, 100000, 154089
0.113446, 0.785398, 6.821e+06, 0.0174533, 0.0349066, 100000, 8341.81
0.0959931, 0.750492, 6.921e+06, 0.0174533, 0.0349066, 100000, 147111
0.113446, 0.750492, 6.921e+06, 0.0174533, 0.0349066, 100000, 11631
0.0785398, 0.715585, 7.021e+06, 0.0174533, 0.0349066, 100000, 82141.6
0.0959931, 0.715585, 7.021e+06, 0.0174533, 0.0349066, 100000, 23059.4
0.0959931, 0.750492, 7.021e+06, 0.0174533, 0.0349066, 100000, 50234.1
0.0785398, 0.715585, 7.121e+06, 0.0174533, 0.0349066, 100000, 152453
0.0610865, 0.680678, 7.221e+06, 0.0174533, 0.0349066, 100000, 23179.9
0.0610865, 0.715585, 7.221e+06, 0.0174533, 0.0349066, 100000, 122311
0.0785398, 0.715585, 7.221e+06, 0.0174533, 0.0349066, 100000, 4258.38
0.0436332, 0.680678, 7.321e+06, 0.0174533, 0.0349066, 100000, 32893.6
0.0610865, 0.680678, 7.321e+06, 0.0174533, 0.0349066, 100000, 114394
0.0436332, 0.680678, 7.421e+06, 0.0174533, 0.0349066, 100000, 145034
0.0261799, 0.645772, 7.521e+06, 0.0174533, 0.0349066, 100000, 36889.5
0.0436332, 0.645772, 7.521e+06, 0.0174533, 0.0349066, 100000, 12219.9
0.0436332, 0.680678, 7.521e+06, 0.0174533, 0.0349066, 100000, 93855.7
0.200713, 0.820305, 6.521e+06, 0.0174533, 0.0349066, 100000, 106504
0.200713, 0.820305, 6.621e+06, 0.0174533, 0.0349066, 100000, 106290
