48,1814, 101558
48,2101, 136656
48,2365, 38508.7
48,2389, 96566.3
48,2653, 133608
48,2940, 115095
48,2941, 17148.8
49,208, 47911
49,209, 83493.3
49,210, 48934.4
49,494, 52262
49,495, 85651.9
49,496, 36625.5
49,780, 46796.6
49,781, 88112.6
49,782, 34580.7
49,1066, 31475.1
49,1067, 90905.6
49,1068, 42668.9
49,1352, 6083.03
49,1353, 94066.2
49,1354, 60962.4
49,1639, 67879.3
49,1640, 89714.2
49,1925, 25082.4
49,1926, 99590.6
49,1927, 29757.2
49,2212, 74985.7
49,2213, 76584.1
49,2498, 13868.6
49,2499, 106215
49,2500, 28886.2
49,2785, 51759.4
49,2786, 94837.1
49,3072, 84826.5
49,3073, 59594.2
50,160, 6856.16
50,161, 65203.8
50,185, 57165.1
50,186, 90519.5
50,447, 86677.4
50,448, 121434
50,709, 8734.76
50,710, 118228
50,734, 23541.8
50,735, 48059.4
50,996, 49837.2
50,997, 140727
50,1259, 75691.1
50,1260, 65009.3
50,1284, 43050
50,1546, 86387.6
50,1547, 91479.4
50,1809, 81719.6
50,1810, 36523
50,1834, 54487
50,2096, 61208.6
50,2097, 106992
50,2359, 24113.4
50,2360, 37314.2
50,2384, 102747
50,2647, 160570
50,2934, 126746
50,2935, 30576.9
51,188, 24766
51,189, 83973
51,476, 108443
51,764, 108162
51,1052, 107896
51,1340, 107642
51,1604, 68211.2
51,1628, 39190.4
51,1892, 107172
51,2180, 106954
51,2468, 106746
51,2756, 106547
51,3044, 106357
52,212, 104485
52,475, 31459.5
52,499, 19898.9
52,500, 52983
52,763, 104205
52,1051, 104075
52,1338, 79177.2
52,1339, 24773.9
52,1626, 103833
52,1914, 103720
52,2201, 77426
52,2202, 26185.9
52,2489, 103509
52,2777, 103410
52,3064, 41507.6
52,3065, 61807.7
53,211, 38501.9
53,212, 69877.6
53,499, 108097
53,786, 64915.2
53,787, 42913.7
53,1050, 17035.4
53,1074, 90539.1
53,1337, 78837.3
53,1338, 28495.4
53,1625, 107103
53,1912, 79157.5
53,1913, 27726.1
53,2200, 106675
53,2487, 64578.6
53,2488, 41897.2
53,2775, 106286
53,3062, 33586.4
53,3063, 72517.7
54,187, 123478
54,188, 39712.1
54,450, 49303.7
54,451, 95384.5
54,475, 14578.1
54,738, 155770
54,1001, 97501.7
54,1002, 26741.7
54,1026, 28389
54,1289, 149801
54,1552, 72724
54,1576, 29772.8
54,1577, 44736
54,1840, 144892
54,2127, 59826.6
54,2128, 82922.6
54,2391, 129605
54,2415, 11176.2
54,2679, 138966
54,2942, 7496.68
54,2966, 92483.9
54,2967, 37306.9
55,208, 47890.5
55,209, 83491.6
55,210, 48957.1
55,494, 52245.3
55,495, 85650.2
55,496, 36644.3
55,780, 46783.6
55,781, 88110.9
55,782, 34595.8
55,1066, 31465.8
55,1067, 90903.9
55,1068, 42680.2
55,1352, 6077.61
55,1353, 94064.5
55,1354, 60969.9
55,1639, 67876
55,1640, 89717.9
55,1925, 25082.9
55,1926, 99588.8
55,1927, 29758.8
55,2212, 74988.2
55,2213, 76581.8
55,2498, 13875.1
55,2499, 106213
55,2500, 28881.8
55,2785, 51767.9
55,2786, 94828.7
55,3072, 84837.2
55,3073, 59583.7
56,160, 6842.41
56,161, 65048.6
56,185, 57318.6
56,186, 90541.8
56,447, 86671
56,448, 121446
56,709, 8736.95
56,710, 118069
56,734, 23698.7
56,735, 48063.9
56,996, 49845.4
56,997, 140723
56,1259, 75704.9
56,1260, 64847.5
56,1284, 43201.4
56,1546, 86406.7
56,1547, 91463.3
56,1809, 81743.8
56,1810, 36357.3
56,1834, 54631.2
56,2096, 61237.7
56,2097, 106965
56,2359, 24147.1
56,2360, 37143.7
56,2384, 102886
56,2647, 160572
56,2934, 126787
56,2935, 30538.5
57,188, 24037.6
57,189, 84702.3
57,476, 108444
57,764, 108163
57,1052, 107896
57,1340, 107643
57,1604, 67924.1
57,1628, 39478.4
57,1892, 107173
57,2180, 106955
57,2468, 106747
57,2756, 106548
57,3044, 106358
58,212, 104485
58,475, 30522.9
58,499, 20798.9
58,500, 53019.9
58,763, 104205
58,1051, 104075
58,1338, 79145.9
58,1339, 24805.4
58,1626, 103833
58,1914, 103720
58,2201, 77400.2
58,2202, 26212
58,2489, 103509
58,2777, 103410
58,3064, 41487.5
58,3065, 61828
59,211, 38473.1
59,212, 69906.7
59,499, 108097
59,786, 64890.1
59,787, 42939
59,1050, 15486.7
59,1074, 92088
59,1337, 78816.1
59,1338, 28516.8
59,1625, 107103
59,1912, 79140.3
59,1913, 27743.5
59,2200, 106675
59,2487, 64565.5
59,2488, 41910.5
59,2775, 106286
59,3062, 33577.5
59,3063, 72526.9
60,187, 123448
60,188, 39746.4
60,450, 49279.9
60,451, 95257.4
60,475, 14732.8
60,738, 155773
60,1001, 97487.1
